      * /home/fossee/esim-workspace/high_pass_filter/high_pass_filter.cir
      AC Analysis  Thu Mar  3 22:27:42  2016
--------------------------------------------------------------------------------
Index   frequency       alli                            
--------------------------------------------------------------------------------
0	1.000000e+00	-3.93232e-05,	-6.25848e-04	
1	1.122018e+00	-4.94546e-05,	-7.01499e-04	
2	1.258925e+00	-6.21800e-05,	-7.86088e-04	
3	1.412538e+00	-7.81542e-05,	-8.80587e-04	
4	1.584893e+00	-9.81916e-05,	-9.86040e-04	
5	1.778279e+00	-1.23302e-04,	-1.10355e-03	
6	1.995262e+00	-1.54735e-04,	-1.23426e-03	
7	2.238721e+00	-1.94022e-04,	-1.37934e-03	
8	2.511886e+00	-2.43038e-04,	-1.53991e-03	
9	2.818383e+00	-3.04053e-04,	-1.71700e-03	
10	3.162278e+00	-3.79791e-04,	-1.91146e-03	
11	3.548134e+00	-4.73472e-04,	-2.12380e-03	
12	3.981072e+00	-5.88847e-04,	-2.35409e-03	
13	4.466836e+00	-7.30182e-04,	-2.60166e-03	
14	5.011872e+00	-9.02187e-04,	-2.86495e-03	
15	5.623413e+00	-1.10986e-03,	-3.14115e-03	
16	6.309573e+00	-1.35820e-03,	-3.42597e-03	
17	7.079458e+00	-1.65178e-03,	-3.71342e-03	
18	7.943282e+00	-1.99418e-03,	-3.99563e-03	
19	8.912509e+00	-2.38726e-03,	-4.26305e-03	
20	1.000000e+01	-2.83043e-03,	-4.50477e-03	
21	1.122018e+01	-3.31999e-03,	-4.70931e-03	
22	1.258925e+01	-3.84877e-03,	-4.86566e-03	
23	1.412538e+01	-4.40621e-03,	-4.96462e-03	
24	1.584893e+01	-4.97905e-03,	-4.99996e-03	
25	1.778279e+01	-5.55243e-03,	-4.96939e-03	
26	1.995262e+01	-6.11147e-03,	-4.87490e-03	
27	2.238721e+01	-6.64273e-03,	-4.72244e-03	
28	2.511886e+01	-7.13543e-03,	-4.52106e-03	
29	2.818383e+01	-7.58214e-03,	-4.28166e-03	
30	3.162278e+01	-7.97892e-03,	-4.01573e-03	
31	3.548134e+01	-8.32497e-03,	-3.73424e-03	
32	3.981072e+01	-8.62200e-03,	-3.44690e-03	
33	4.466836e+01	-8.87349e-03,	-3.16166e-03	
34	5.011872e+01	-9.08396e-03,	-2.88466e-03	
35	5.623413e+01	-9.25839e-03,	-2.62033e-03	
36	6.309573e+01	-9.40179e-03,	-2.37154e-03	
37	7.079458e+01	-9.51891e-03,	-2.13997e-03	
38	7.943282e+01	-9.61404e-03,	-1.92631e-03	
39	8.912509e+01	-9.69097e-03,	-1.73056e-03	
40	1.000000e+02	-9.75295e-03,	-1.55223e-03	
41	1.122018e+02	-9.80276e-03,	-1.39049e-03	
42	1.258925e+02	-9.84269e-03,	-1.24433e-03	
43	1.412538e+02	-9.87464e-03,	-1.11261e-03	
44	1.584893e+02	-9.90017e-03,	-9.94174e-04	
45	1.778279e+02	-9.92054e-03,	-8.87882e-04	
46	1.995262e+02	-9.93678e-03,	-7.92621e-04	
47	2.238721e+02	-9.94971e-03,	-7.07344e-04	
48	2.511886e+02	-9.96001e-03,	-6.31074e-04	
49	2.818383e+02	-9.96821e-03,	-5.62908e-04	
50	3.162278e+02	-9.97473e-03,	-5.02020e-04	
51	3.548134e+02	-9.97992e-03,	-4.47659e-04	
52	3.981072e+02	-9.98404e-03,	-3.99141e-04	
53	4.466836e+02	-9.98732e-03,	-3.55852e-04	
54	5.011872e+02	-9.98993e-03,	-3.17236e-04	

Index   frequency       alli                            
--------------------------------------------------------------------------------
55	5.623413e+02	-9.99200e-03,	-2.82795e-04	
56	6.309573e+02	-9.99364e-03,	-2.52083e-04	
57	7.079458e+02	-9.99495e-03,	-2.24699e-04	
58	7.943282e+02	-9.99599e-03,	-2.00284e-04	
59	8.912509e+02	-9.99681e-03,	-1.78518e-04	
60	1.000000e+03	-9.99747e-03,	-1.59115e-04	
61	1.122018e+03	-9.99799e-03,	-1.41818e-04	
62	1.258925e+03	-9.99840e-03,	-1.26401e-04	
63	1.412538e+03	-9.99873e-03,	-1.12659e-04	
64	1.584893e+03	-9.99899e-03,	-1.00410e-04	
65	1.778279e+03	-9.99920e-03,	-8.94922e-05	
66	1.995262e+03	-9.99936e-03,	-7.97614e-05	
67	2.238721e+03	-9.99949e-03,	-7.10883e-05	
68	2.511886e+03	-9.99960e-03,	-6.33582e-05	
69	2.818383e+03	-9.99968e-03,	-5.64685e-05	
70	3.162278e+03	-9.99975e-03,	-5.03279e-05	
71	3.548134e+03	-9.99980e-03,	-4.48551e-05	
72	3.981072e+03	-9.99984e-03,	-3.99773e-05	
73	4.466836e+03	-9.99987e-03,	-3.56299e-05	
74	5.011872e+03	-9.99990e-03,	-3.17553e-05	
75	5.623413e+03	-9.99992e-03,	-2.83020e-05	
76	6.309573e+03	-9.99994e-03,	-2.52242e-05	
77	7.079458e+03	-9.99995e-03,	-2.24811e-05	
78	7.943282e+03	-9.99996e-03,	-2.00363e-05	
79	8.912509e+03	-9.99997e-03,	-1.78574e-05	
80	1.000000e+04	-9.99997e-03,	-1.59155e-05	
81	1.122018e+04	-9.99998e-03,	-1.41847e-05	
82	1.258925e+04	-9.99998e-03,	-1.26421e-05	
83	1.412538e+04	-9.99999e-03,	-1.12673e-05	
84	1.584893e+04	-9.99999e-03,	-1.00420e-05	
85	1.778279e+04	-9.99999e-03,	-8.94993e-06	
86	1.995262e+04	-9.99999e-03,	-7.97664e-06	
87	2.238721e+04	-9.99999e-03,	-7.10919e-06	
88	2.511886e+04	-1.00000e-02,	-6.33607e-06	
89	2.818383e+04	-1.00000e-02,	-5.64703e-06	
90	3.162278e+04	-1.00000e-02,	-5.03292e-06	
91	3.548134e+04	-1.00000e-02,	-4.48559e-06	
92	3.981072e+04	-1.00000e-02,	-3.99779e-06	
93	4.466836e+04	-1.00000e-02,	-3.56303e-06	
94	5.011872e+04	-1.00000e-02,	-3.17556e-06	
95	5.623413e+04	-1.00000e-02,	-2.83022e-06	
96	6.309573e+04	-1.00000e-02,	-2.52244e-06	
97	7.079458e+04	-1.00000e-02,	-2.24812e-06	
98	7.943282e+04	-1.00000e-02,	-2.00364e-06	
99	8.912509e+04	-1.00000e-02,	-1.78575e-06	
100	1.000000e+05	-1.00000e-02,	-1.59155e-06	
101	1.122018e+05	-1.00000e-02,	-1.41847e-06	
102	1.258925e+05	-1.00000e-02,	-1.26421e-06	
103	1.412538e+05	-1.00000e-02,	-1.12673e-06	
104	1.584893e+05	-1.00000e-02,	-1.00420e-06	
105	1.778279e+05	-1.00000e-02,	-8.94994e-07	
106	1.995262e+05	-1.00000e-02,	-7.97664e-07	
107	2.238721e+05	-1.00000e-02,	-7.10919e-07	
108	2.511886e+05	-1.00000e-02,	-6.33607e-07	
109	2.818383e+05	-1.00000e-02,	-5.64703e-07	
110	3.162278e+05	-1.00000e-02,	-5.03292e-07	
111	3.548134e+05	-1.00000e-02,	-4.48560e-07	
112	3.981072e+05	-1.00000e-02,	-3.99779e-07	

Index   frequency       alli                            
--------------------------------------------------------------------------------
113	4.466836e+05	-1.00000e-02,	-3.56304e-07	
114	5.011872e+05	-1.00000e-02,	-3.17556e-07	
115	5.623413e+05	-1.00000e-02,	-2.83022e-07	
116	6.309573e+05	-1.00000e-02,	-2.52244e-07	
117	7.079458e+05	-1.00000e-02,	-2.24812e-07	
118	7.943282e+05	-1.00000e-02,	-2.00364e-07	
119	8.912509e+05	-1.00000e-02,	-1.78575e-07	
120	1.000000e+06	-1.00000e-02,	-1.59155e-07	
